msg_type,repeat,mmsi,year,month,day,hour,minute,second,accuracy,lon,lat,epfd,spare,raim,radio,time,ais_version,imo,callsign,shipname,ship_type,to_bow,to_stern,to_port,to_starboard,draught,destination,dte,status,turn,speed,course,heading,maneuver,reserved,reserved_2,cs,display,dsc,band,msg22,assigned,dac,fid,data,aid_type,name,off_position,regional,virtual_aid,name_ext,offset1,number1,timeout1,increment1,offset2,number2,timeout2,increment2,offset3,number3,timeout3,increment3,offset4,number4,timeout4,increment4,partno,spare_1,vendorid,model,serial,spare_2
3,0,276329000-A-3-Moored,,,,,,20,0,24.73952,59.454377,,0,FALSE,84682,1662518001,,,,,,,,,,,,,5,0,0,288,359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276009510-B-24,,,,,,,,,,,,,,1662518001,,,ESVN,,60,11,17,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,VSP,2,15026,0
1,0,276538000-B-1-UnderWayUsingEngine,,,,,,19,0,24.713998,59.462525,,0,FALSE,82015,1662518001,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-A-1-UnderWayUsingEngine,,,,,,20,1,24.814585,59.498988,,0,TRUE,99100,1662518001,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-A-18,,,,,,21,1,24.758215,59.571192,,,TRUE,553297,1662518002,,,,,,,,,,,,,,,1.3,321.4,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,21,0,24.710317,59.459983,,0,FALSE,3552,1662518002,,,,,,,,,,,,,8,-127,1.5,213.6,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,304047000-B-3-Moored,,,,,,21,0,24.711167,59.461,,0,FALSE,82090,1662518002,,,,,,,,,,,,,5,-128,0,281.4,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-B-1-UnderWayUsingEngine,,,,,,21,0,24.814298,59.49918,,0,FALSE,49292,1662518002,,,,,,,,,,,,,0,0,0,309.9,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-A-3-UnderWayUsingEngine,,,,,,21,0,24.709147,59.45894,,0,FALSE,135617,1662518002,,,,,,,,,,,,,0,127,1.1,208.9,223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276813000-B-3-Moored,,,,,,21,1,24.762868,59.445525,,0,FALSE,0,1662518002,,,,,,,,,,,,,5,0,0,233,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276010780-A-18,,,,,,22,0,24.826302,59.467853,,,FALSE,917510,1662518002,,,,,,,,,,,,,,,0,0,28,,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-B-1-UnderWaySailing,,,,,,21,0,24.792422,59.558648,,0,FALSE,2306,1662518003,,,,,,,,,,,,,8,-128,0,115.5,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-B-1-UnderWayUsingEngine,,,,,,21,1,24.743192,59.68201,,2,FALSE,33624,1662518003,,,,,,,,,,,,,0,-5,22.1,22.6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,22,1,24.319837,59.532447,,0,TRUE,4352,1662518003,,,,,,,,,,,,,3,-127,11.3,180.4,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002766140-B-20,,,,,,,,,,,0,,,1662518003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,1125,1498,1,7,250,0,,,,,,,,,,,,,
1,0,276785000-A-1-UnderWayUsingEngine,,,,,,23,1,24.352955,59.56663,,0,TRUE,33660,1662518004,,,,,,,,,,,,,0,-128,8.1,123.9,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,209968000-A-3-Moored,,,,,,22,1,24.70232,59.456388,,0,FALSE,85258,1662518004,,,,,,,,,,,,,5,0,0,66.9,237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,230036540-B-24,,,,,,,,,,,,,,1662518004,,,,DEEPEXPLORER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
1,0,276636000-A-1-UnderWaySailing,,,,,,23,0,24.710317,59.459967,,0,FALSE,99221,1662518004,,,,,,,,,,,,,8,0,1.5,211.6,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-B-1-UnderWayUsingEngine,,,,,,24,1,24.81477,59.49856,,0,FALSE,49234,1662518005,,,,,,,,,,,,,0,0,0,258.4,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-B-1-UnderWayUsingEngine,,,,,,23,1,24.719743,59.45774,,0,FALSE,49246,1662518005,,,,,,,,,,,,,0,0,0,127,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276005280-B-1-UnderWayUsingEngine,,,,,,25,0,24.669645,59.451767,,0,FALSE,114761,1662518005,,,,,,,,,,,,,0,0,0,244.6,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,230036540-B-24,,,,,,,,,,,,,,1662518005,,,OJ9537,,34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,GAR,3,299904,0
1,0,276001840-A-1-Undefined,,,,,,60,0,24.814022,59.499358,,0,TRUE,230324,1662518005,,,,,,,,,,,,,15,-128,0,249.4,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,25,1,24.319843,59.532285,,0,TRUE,4481,1662518006,,,,,,,,,,,,,3,-127,12,178.6,174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276816000-A-5,,8,10,5,20,,,,,1,FALSE,,,1662518007,1,6504228,ESND,PROTECTOR,52,16,24,2,8,4,MUUGA,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276702000-A-5,,6,1,10,0,,,,,1,FALSE,,,1662518007,1,0,ES2693,AHTO-26,50,15,4,3,1,1.5,MEERUSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-B-1-UnderWayUsingEngine,,,,,,26,0,24.671425,59.45151,,0,FALSE,22028,1662518007,,,,,,,,,,,,,0,-128,0,337.5,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276260000-B-1-UnderWayUsingEngine,,,,,,26,0,24.714113,59.4627,,0,FALSE,49263,1662518007,,,,,,,,,,,,,0,0,0,127.2,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,27,0,24.710283,59.45995,,0,FALSE,8864,1662518008,,,,,,,,,,,,,8,0,1.3,211.5,221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276675000-B-1-UnderWayUsingEngine,,,,,,0,0,24.793167,59.5585,,0,FALSE,81986,1662518008,,,,,,,,,,,,,0,0,0,272.2,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276781000-B-3-Moored,,,,,,26,1,24.720015,59.45793,,0,FALSE,0,1662518008,,,,,,,,,,,,,5,0,0,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276702000-A-1-UnderWayUsingEngine,,,,,,28,1,24.793613,59.558548,,0,FALSE,49239,1662518008,,,,,,,,,,,,,0,-128,0.1,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-A-1-UnderWayUsingEngine,,,,,,27,1,24.74365,59.682575,,2,FALSE,66628,1662518009,,,,,,,,,,,,,0,0,22.1,22.6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,3,28,0,24.640197,60.177332,0,0,TRUE,2250,1662518009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,314206000-B-3-Moored,,,,,,29,1,24.658863,59.458822,,0,TRUE,84554,1662518010,,,,,,,,,,,,,5,-128,0,169.5,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,613889000-B-1-UnderWayUsingEngine,,,,,,28,1,24.01189,59.62761,,0,TRUE,66653,1662518010,,,,,,,,,,,,,0,0,8.6,71.9,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-A-3-UnderWayUsingEngine,,,,,,29,0,24.709087,59.458918,,0,FALSE,134320,1662518010,,,,,,,,,,,,,0,127,1,229.3,238,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-B-4,2022,9,7,11,3,29,0,24.84,59.516667,0,0,FALSE,213175,1662518010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,211198140-A-18,,,,,,30,0,24.604198,59.452368,,,TRUE,609194,1662518010,,,,,,,,,,,,,,,0,360,134,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,29,1,24.319863,59.53206,,0,TRUE,0,1662518010,,,,,,,,,,,,,3,127,12,177.7,174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-B-4,2022,9,7,11,3,29,0,25.500053,59.645888,0,0,FALSE,213138,1662518010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276003580-B-1-UnderWayUsingEngine,,,,,,30,1,24.669495,59.451382,,0,FALSE,66686,1662518011,,,,,,,,,,,,,0,0,0,27.6,166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-B-1-UnderWayUsingEngine,,,,,,30,1,24.792167,59.558767,,0,FALSE,33932,1662518011,,,,,,,,,,,,,0,0,0,331,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-A-1-UnderWayUsingEngine,,,,,,29,0,24.713998,59.462525,,0,FALSE,49247,1662518011,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-A-18,,,,,,31,1,24.758163,59.57123,,,TRUE,583073,1662518012,,,,,,,,,,,,,,,1.1,315.5,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-A-1-UnderWaySailing,,,,,,31,0,24.79242,59.558648,,0,FALSE,2292,1662518012,,,,,,,,,,,,,8,-128,0,115.5,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-A-1-UnderWayUsingEngine,,,,,,32,0,24.814298,59.49918,,0,FALSE,22028,1662518012,,,,,,,,,,,,,0,0,0,232.5,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,3,31,0,24.640195,60.177332,0,0,TRUE,2250,1662518013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,31,0,24.710283,59.459933,,0,FALSE,4064,1662518013,,,,,,,,,,,,,8,-127,1,205.3,219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276011810-B-24,,,,,,,,,,,,,,1662518013,,,,SANNE-MARIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
21,1,992306500-A-21,,,,,,32,0,22.90443,59.809028,0,0,FALSE,,1662518013,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,22,HANKO NO 10,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
24,0,276011810-B-24,,,,,,,,,,,,,,1662518013,,,ES3802,,37,5,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,VSP,2,14674,0
18,0,276001930-B-18,,,,,,32,0,24.808707,59.471125,,,TRUE,917510,1662518013,,,,,,,,,,,,,,,5.1,276.7,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306501-A-21,,,,,,32,0,25.54623,60.054038,0,0,FALSE,,1662518013,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,21,SKOLDVIK V-AIS,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-B-1-UnderWayUsingEngine,,,,,,32,1,24.814607,59.498977,,0,TRUE,66777,1662518013,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,32,1,24.319873,59.531893,,0,TRUE,4240,1662518013,,,,,,,,,,,,,3,0,11.7,178.5,175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-B-3-UnderWayUsingEngine,,,,,,32,0,24.709063,59.45891,,0,FALSE,134769,1662518013,,,,,,,,,,,,,0,127,1,233.9,241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306505-A-21,,,,,,32,0,25.320222,60.066898,0,0,FALSE,,1662518013,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,23,VASTRA BALKAN V-AIS,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
3,0,210046000-A-3-Moored,,,,,,32,0,24.70556,59.458965,,0,FALSE,85578,1662518014,,,,,,,,,,,,,5,0,0,174.9,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276785000-B-1-UnderWayUsingEngine,,,,,,33,1,24.353598,59.566432,,0,TRUE,2290,1662518014,,,,,,,,,,,,,0,-128,8.1,119.7,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-A-1-UnderWayUsingEngine,,,,,,32,1,24.719738,59.45774,,0,FALSE,66819,1662518014,,,,,,,,,,,,,0,0,0,127,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-A-1-UnderWayUsingEngine,,,,,,34,1,24.814768,59.49856,,0,FALSE,49235,1662518015,,,,,,,,,,,,,0,0,0,237.9,327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276001840-B-1-Undefined,,,,,,60,0,24.814015,59.49936,,0,TRUE,133298,1662518015,,,,,,,,,,,,,15,-128,0,252.2,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-A-3-UnderWayUsingEngine,,,,,,34,0,24.709045,59.458905,,0,FALSE,139376,1662518015,,,,,,,,,,,,,0,127,1.1,236.1,242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-B-1-UnderWayUsingEngine,,,,,,34,1,24.744195,59.683235,,2,FALSE,34096,1662518015,,,,,,,,,,,,,0,5,22.2,22.6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276636000-B-1-UnderWaySailing,,,,,,34,0,24.710267,59.459917,,0,FALSE,49240,1662518016,,,,,,,,,,,,,8,0,1.1,202.4,219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276813000-A-5,,9,7,16,30,,,,,1,FALSE,,,1662518016,0,9375654,ESKC,VIKING XPRS,69,24,161,14,14,6.5,TALLINN<>HELSINKI,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276005280-A-1-UnderWayUsingEngine,,,,,,35,0,24.669645,59.451767,,0,FALSE,49225,1662518016,,,,,,,,,,,,,0,0,0,144.2,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,3,34,0,24.640195,60.17733,0,0,TRUE,2250,1662518016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,35,1,24.319885,59.53173,,0,TRUE,4465,1662518016,,,,,,,,,,,,,3,0,12,177.7,175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276260000-A-1-UnderWayUsingEngine,,,,,,35,0,24.714115,59.462698,,0,FALSE,22028,1662518016,,,,,,,,,,,,,0,0,0,164,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-B-1-UnderWayUsingEngine,,,,,,36,1,24.703657,59.687595,,0,TRUE,49252,1662518017,,,,,,,,,,,,,0,20,8.8,136.2,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276415000-A-3-Moored,,,,,,36,1,24.717937,59.458245,,0,FALSE,0,1662518017,,,,,,,,,,,,,5,0,0.1,312,209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-A-1-UnderWayUsingEngine,,,,,,37,0,24.671407,59.451505,,0,FALSE,49235,1662518018,,,,,,,,,,,,,0,-128,0,337.6,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276675000-A-1-UnderWayUsingEngine,,,,,,0,0,24.793167,59.5585,,0,FALSE,34189,1662518018,,,,,,,,,,,,,0,0,0,272.6,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276629000-B-5,,10,13,12,31,,,,,1,FALSE,,,1662518018,0,8846682,ES2108,MONTU,52,0,30,0,8,3,TALLINN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002766140-A-20,,,,,,,,,,,0,,,1662518018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,1,7,1125,813,1,7,250,0,,,,,,,,,,,,,
1,0,276702000-B-1-UnderWayUsingEngine,,,,,,38,1,24.79362,59.55855,,0,FALSE,34207,1662518018,,,,,,,,,,,,,0,-128,0.1,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,538008636-B-1-UnderWayUsingEngine,,,,,,10,0,24.545908,59.793597,,0,FALSE,99753,1662518019,,,,,,,,,,,,,0,0,12.9,258.3,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,405000238-A-1-UnderWayUsingEngine,,,,,,43,1,24.95265,59.84527,,0,FALSE,34235,1662518019,,,,,,,,,,,,,0,0,12.7,254.7,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,3,38,0,24.640195,60.177328,0,0,TRUE,2250,1662518019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,38,0,24.71025,59.4599,,0,FALSE,6976,1662518019,,,,,,,,,,,,,8,-127,1.1,196.9,217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-B-3-UnderWayUsingEngine,,,,,,39,0,24.708987,59.458895,,0,FALSE,134544,1662518020,,,,,,,,,,,,,0,0,1.2,248.7,242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276813000-B-5,,9,7,16,30,,,,,1,FALSE,,,1662518020,0,9375654,ESKC,VIKING XPRS,69,24,161,14,14,6.5,TALLINN<>HELSINKI,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-A-4,2022,9,7,11,3,39,0,24.84,59.516667,0,0,FALSE,198109,1662518020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,39,1,24.31989,59.531503,,0,TRUE,0,1662518020,,,,,,,,,,,,,3,127,12.2,179.8,176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-A-4,2022,9,7,11,3,39,0,25.500053,59.645888,0,0,FALSE,198118,1662518020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-B-1-UnderWayUsingEngine,,,,,,39,0,24.713998,59.462525,,0,FALSE,49247,1662518021,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-A-1-UnderWayUsingEngine,,,,,,38,1,24.792167,59.558767,,0,FALSE,34298,1662518021,,,,,,,,,,,,,0,0,0,351,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276003580-A-1-UnderWayUsingEngine,,,,,,40,1,24.669495,59.451382,,0,FALSE,99840,1662518021,,,,,,,,,,,,,0,0,0,225.5,166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-A-1-UnderWayUsingEngine,,,,,,39,1,24.744587,59.683705,,2,FALSE,49301,1662518021,,,,,,,,,,,,,0,5,22.1,22.7,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007520-A-18,,,,,,0,1,24.60421,59.451747,,,TRUE,917510,1662518021,,,,,,,,,,,,,,,0,360,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-A-1-UnderWayUsingEngine,,,,,,41,1,24.814608,59.498973,,0,TRUE,22028,1662518022,,,,,,,,,,,,,0,0,0,75.3,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276835000-A-1-UnderWayUsingEngine,,,,,,41,0,24.708965,59.458887,,0,FALSE,213081,1662518022,,,,,,,,,,,,,0,0,1.2,247.3,242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276012530-B-18,,,,,,42,0,24.738558,59.45434,,,FALSE,917510,1662518022,,,,,,,,,,,,,,,0,80.2,511,,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-B-1-UnderWayUsingEngine,,,,,,41,0,24.814303,59.49918,,0,FALSE,99890,1662518022,,,,,,,,,,,,,0,0,0,164.4,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,230665000-A-3-Moored,,,,,,41,0,24.817215,59.49807,,0,FALSE,0,1662518022,,,,,,,,,,,,,5,0,0,299,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276004450-B-18,,,,,,42,1,24.820712,59.470422,,,TRUE,917510,1662518022,,,,,,,,,,,,,,,1.8,273,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,41,0,24.71025,59.459883,,0,FALSE,4016,1662518023,,,,,,,,,,,,,8,-127,1.1,192.2,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-B-1-UnderWaySailing,,,,,,41,0,24.792435,59.55865,,0,FALSE,2243,1662518023,,,,,,,,,,,,,8,-128,0,200.1,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276011120-A-18,,,,,,9,1,24.731667,59.453495,,,TRUE,917510,1662518024,,,,,,,,,,,,,,,0,360,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,43,1,24.319877,59.531282,,0,TRUE,4016,1662518024,,,,,,,,,,,,,3,127,11.9,182.2,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276002350-B-18,,,,,,43,1,24.603757,59.452297,,,TRUE,917510,1662518024,,,,,,,,,,,,,,,0,152.6,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-B-1-UnderWayUsingEngine,,,,,,43,1,24.81477,59.49856,,0,FALSE,67197,1662518024,,,,,,,,,,,,,0,0,0,251.3,327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-B-1-UnderWayUsingEngine,,,,,,42,1,24.719738,59.45774,,0,FALSE,49246,1662518024,,,,,,,,,,,,,0,0,0,127,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276785000-A-1-UnderWayUsingEngine,,,,,,44,1,24.354308,59.566217,,0,TRUE,49246,1662518025,,,,,,,,,,,,,0,-128,8.3,121.4,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,314396000-B-5,,8,19,19,30,,,,,1,FALSE,,,1662518025,1,9491745,8PAH3,WILSON FLUSHING,79,72,18,8,7,3.8,TALLINN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,44,0,24.71025,59.459867,,0,FALSE,3841,1662518025,,,,,,,,,,,,,8,-127,1.1,189.6,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,375354000-B-5,,8,29,5,0,,,,,1,FALSE,,,1662518025,1,8505915,J8B3399,SCANLARK,70,61,14,1,9,2.6,EETLL,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276005280-B-1-UnderWayUsingEngine,,,,,,45,0,24.669645,59.451767,,0,FALSE,67230,1662518025,,,,,,,,,,,,,0,0,0,290.4,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-B-3-UnderWayUsingEngine,,,,,,44,0,24.70893,59.458882,,0,FALSE,139184,1662518025,,,,,,,,,,,,,0,0,1.2,252.7,243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
